page,productId,saleMode,discount,storeUrl,storeName,storeId,title,tradeDesc,saleUnit,logisticsDesc,productDetailUrl,displayCategoryId,price,imageUrl,starRating,productType
2,1005001412822375,single-piece_sale,50,//aliexpress.ru/store/4922092,HomeShopping Store,4922092,Посудомоечная машина 10 минут Портативная USB ультразвуковая стиральная машина посудомоечная машина для посуды фрукты овощи мини посудомоеч...,,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001412822375.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-38&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"2 605,07 руб.",//ae01.alicdn.com/kf/He3cb622e40024fcb98bffd9bc0049e01X/Dishwasher-10-Minutes-Portable-USB-Ultrasonic-Washing-Machine-Washer-Dishwasher-for-Tableware-Fruits-Vegetable-Mini-Dishwasher.jpg_220x220xz.jpg,,ordinary_product
2,4000317318858,single-piece_sale,11,//aliexpress.ru/store/5056151,LZHZXY HAPPINESS Store,5056151,"Автоматическая измерительная машина, 1-200 г, сухая наполнительная машина для взвешивания гранулярных зерен, многофункциональная фасовочная...",5 продано,piece,,"//aliexpress.ru/item/4000317318858.html?s=p&ad_pvid=2020091608462510707718587869290000424289_8&algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-39&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"11 783,16 руб.",//ae01.alicdn.com/kf/H685a7205630d437c960a60bea676745cG/1-200g-Automatic-quantitative-filling-machine-Granular-grain-millet-Weighing-multi-function-filling-machine-Distributing-Packer.jpg_220x220xz.jpg,5.0,ad_product
2,10000079611158,single-piece_sale,,//aliexpress.ru/store/5465002,TechPort Store,5465002,Встраиваемая посудомоечная машина Zigmund-Shtain DW 139.6005 X,,piece,,"//aliexpress.ru/item/10000079611158.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-40&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,29 990 руб.,//ae01.alicdn.com/kf/Ubfd2086c134f4907b6cd031a4b03ae4bN/Zigmund-shtain-DW-139-6005-X-built-in-dishwasher.jpg_220x220xz.jpg,,ordinary_product
2,33005627992,single-piece_sale,26,//aliexpress.ru/store/2026018,small appliances Store,2026018,"Высокотемпературная стерилизующая посудомоечная машина, 2000 Вт",3 продано,piece,,"//aliexpress.ru/item/33005627992.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-41&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"11 929,57 руб.",//ae01.alicdn.com/kf/HTB1E5YURwHqK1RjSZJnq6zNLpXaR/Dishwasher-dishwash-machine-high-temperature-sterilization-Dishwasher-Machine-automatic-desktop-kitchen-dish-washing-2000W.jpg_220x220xz.jpg,5.0,ordinary_product
2,4000086289433,single-piece_sale,,//aliexpress.ru/store/1893098,Alifood Store,1893098,"Бытовая компактная Автоматическая Посудомоечная машина, высокотемпературная стерилизация, умная сушильная машина",,piece,,"//aliexpress.ru/item/4000086289433.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-42&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"13 161,62 руб.",//ae01.alicdn.com/kf/H6f9c622490e343a4aff6943dfa9ebfe94/Household-small-automatic-dishwasher-high-temperature-sterilization-intelligent-drying-dishwasher-machine.jpg_220x220xz.jpg,,ordinary_product
2,4000087510594,single-piece_sale,29,//aliexpress.ru/store/5078351,ALL Kind Appliances Store,5078351,"Посудомоечная машина для дома, посудомоечная машина для дома",,piece,,"//aliexpress.ru/item/4000087510594.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-43&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"13 454,45 руб.",//ae01.alicdn.com/kf/Haf077486d6a1418ea204e8653cda9a29w/Dishwasher-Home-Small-Desktop-Dishwasher-Automatic-Dishwasher-Free-Dishwasher.jpg_220x220xz.jpg,,ordinary_product
2,32708145747,single-piece_sale,,//aliexpress.ru/store/201233,"Capsulcn International Co., Ltd.",201233,"Всего $20,9 мини ручная капсула, наполнитель всех размеров капсул (000 #-5 #), 10 шт./раз",4 продано,set,,"//aliexpress.ru/item/32708145747.html?s=p&ad_pvid=2020091608462510707718587869290000424289_9&algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-44&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"1 627,68 руб.",//ae01.alicdn.com/kf/HTB17A4tLpXXXXcGXXXXq6xXFXXXw/ONLY-9-9-mini-Manual-capsule-filler-for-all-size-capsules.jpg_220x220xz.jpg,,ad_product
2,4000893133834,single-piece_sale,,//aliexpress.ru/store/5605086,CooperMachine Store,5605086,"Интеллектуальная сушильная машина для мытья посуды, бытовая компактная автоматическая высокотемпературная стерилизация",1 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/4000893133834.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-45&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"31 073,89 руб.",//ae01.alicdn.com/kf/H6505e83bccda4a1abd31aa9e3646e59ab/Dishwashing-machine-Household-small-automatic-high-temperature-sterilization-intelligent-drying-dishwasher-machine.jpg_220x220xz.jpg,5.0,ordinary_product
2,1005001419826328,single-piece_sale,15,//aliexpress.ru/store/1407349,SU SHOP Store,1407349,Посудомоечная машина бытовая маленькая Автоматическая настольная установка-Бесплатный шкаф для дезинфекции горячего воздуха,,piece,,"//aliexpress.ru/item/1005001419826328.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-46&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"21 778,98 - 25 817,03 руб.",//ae01.alicdn.com/kf/Hdab6245ec57d49838f8ce1854b9a9a51y/Dishwasher-household-small-automatic-desktop-installation-free-hot-air-drying-disinfection-cabinet.jpg_220x220xz.jpg,,ordinary_product
2,32886838698,single-piece_sale,,//aliexpress.ru/store/2792104,Официальный магазин Tmall - Техника,2792104,Посудомоечная машина Zigmund & Shtain DW139.6005X,1 продано,piece,,"//aliexpress.ru/item/32886838698.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-47&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,26 990 руб.,//ae01.alicdn.com/kf/U01b702e4b4924316a6b5266229aedc380/Dishwasher-Zigmund-Shtain-DW139-6005X.jpg_220x220xz.jpg,,ordinary_product
2,10000079402514,single-piece_sale,,//aliexpress.ru/store/5465002,TechPort Store,5465002,Встраиваемая посудомоечная машина MAUNFELD MLP-12I,,piece,,"//aliexpress.ru/item/10000079402514.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-48&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,21 990 руб.,//ae01.alicdn.com/kf/U83cef6b8b60746a5a845f02a2ea077cde/Built-in-dishwasher-maunfeld-mlp-12i.jpg_220x220xz.jpg,,ordinary_product
2,4001333517358,single-piece_sale,,//aliexpress.ru/store/5748369,"Haining Dingdu Automation Equipment Co., Ltd. Store",5748369,Автоматическая маленькая машина наполнения жидкостей ZRDB-1A парфюмерный клей эфирное масло лосьон шампуня машина наполнителя мыла,,piece,,"//aliexpress.ru/item/4001333517358.html?s=p&ad_pvid=2020091608462510707718587869290000424289_10&algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-49&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"35 045,73 руб.",//ae01.alicdn.com/kf/H3eac93dda2a54eccbc371ab46c346c03O/Automatic-small-liquid-filling-machine-ZRDB-1A-Perfume-Glue-Essential-oil-Lotion-Shampoo-Soap-filler-machine.png_220x220xz.png,,ad_product
2,4000010260768,single-piece_sale,,//aliexpress.ru/store/5037069,Boint Store,5037069,Kuppersberg GS 6005 посудомоечная машина,,piece,,"//aliexpress.ru/item/4000010260768.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-50&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,25 990 руб.,//ae01.alicdn.com/kf/UTB8CULcQlahduJk43Jaq6zM8FXa1/Kuppersberg-GS-6005-dishwasher.jpg_220x220xz.jpg,,ordinary_product
2,32885941833,single-piece_sale,10,//aliexpress.ru/store/4396021,Ana zhang Store,4396021,Интеллектуальная посудомоечная машина стерилизация дезинфекционная сушилка автоматическая Встроенная свободно стоящая посудомоечная ма...,,piece,,"//aliexpress.ru/item/32885941833.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-51&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"35 185,92 руб.",//ae01.alicdn.com/kf/HTB1z493yKuSBuNjSsplq6ze8pXa7/Intelligent-Dishwasher-Sterilization-Disinfection-Dryer-Automatic-Embedded-Free-Standing-Dish-Washer-Machine-1160W-WQP6-3206A-CN.jpg_220x220xz.jpg,,ordinary_product
2,4000815347393,single-piece_sale,,//aliexpress.ru/store/5082457,Citilink Official Store,5082457,Посудомоечная машина полноразмерная HANSA ZIM605EH,2 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/4000815347393.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-52&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,26 210 руб.,//ae01.alicdn.com/kf/H3bfa05ed6ef3440a8bdd776f1aa9abc4O/Dishwasher-full-size-Hansa-zim605eh.jpeg_220x220xz.jpeg,5.0,ordinary_product
2,1005001276441293,single-piece_sale,,//aliexpress.ru/store/5082457,Citilink Official Store,5082457,Посудомоечная машина узкая WEISSGAUFF BDW 4543 D,3 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001276441293.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-53&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,18 560 руб.,//ae01.alicdn.com/kf/Hf948d274823a4f50a993f3234b7defcb9/Dishwasher-narrow-weissgauff-BDW-4543-D.jpeg_220x220xz.jpeg,,ordinary_product
2,32800263743,single-piece_sale,,//aliexpress.ru/store/704832,CAPSULCN  NO.1 STORE,704832,(FZZ-2) автоматическая упаковочная машина для пакетиков чая 1-100 г/машина для наполнения/автоматическая упаковочная машина,,piece,Бесплатная доставка,"//aliexpress.ru/item/32800263743.html?s=p&ad_pvid=2020091608462510707718587869290000424289_11&algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-54&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"133 095,90 - 161 132,48 руб.",//ae01.alicdn.com/kf/UTB8UznsnTzIXKJkSafVq6yWgXXaa/-FZZ-2-1-100g-Automatic-Tea-Bag-Packing-Machine-Filling-Machine-Automatic-Sealing-Machine-Powder.jpg_220x220xz.jpg,,ad_product
2,10000011720137,single-piece_sale,,//aliexpress.ru/store/5377074,HOLODILNIK RU Store,5377074,Полновстраиваемая посудомоечная машина Midea MID 60 S 100,,piece,,"//aliexpress.ru/item/10000011720137.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-55&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,19 990 руб.,//ae01.alicdn.com/kf/U94b82e3b788f41458a85b1546ca2f1cdL/Fully-integrated-dishwasher-Midea-MID-60-S-100.jpg_220x220xz.jpg,,ordinary_product
2,1005001430565605,single-piece_sale,,//aliexpress.ru/store/5605086,CooperMachine Store,5605086,Интеллектуальная Автоматическая Посудомоечная машина для домашнего использования настольная Бесплатная установка мини маленькая дезинф...,,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001430565605.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-56&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"19 391,98 - 21 728,36 руб.",//ae01.alicdn.com/kf/H45f0ca2592a54cd3808a0ac8ecd5948a1/Intelligent-Automatic-Dishwasher-Home-Use-Desktop-Free-Installation-Mini-Small-Disinfection-Dishwasher-Machine-Free-Shipping.jpg_220x220xz.jpg,,ordinary_product
2,4000334271477,single-piece_sale,,//aliexpress.ru/store/5075355,MAUNFELD Store,5075355,Посудомоечная машина MAUNFELD MLP-08SR,,piece,Бесплатная доставка,"//aliexpress.ru/item/4000334271477.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-57&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,28 990 руб.,//ae01.alicdn.com/kf/U750b3bd5281d4336b74a50a2a08caa64j/Dishwasher-maunfeld-mlp-08sr.jpg_220x220xz.jpg,,ordinary_product
2,4000287745777,single-piece_sale,,//aliexpress.ru/store/5037069,Boint Store,5037069,Посудомоечная машина Korting KDI 45140,1 продано,piece,,"//aliexpress.ru/item/4000287745777.html?algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-58&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,24 990 руб.,//ae01.alicdn.com/kf/Uc15224d2de3c49e2a7bda16601fdfef3A/Dishwasher-Korting-KDI-45140.jpg_220x220xz.jpg,,ordinary_product
2,1826719327,single-piece_sale,,//aliexpress.ru/store/201233,"Capsulcn International Co., Ltd.",201233,"Полуавтоматический наполнитель для капсул, машина для наполнения капсул, подключение к капсулам, Размер 0, 1, 2, 5",,set,,"//aliexpress.ru/item/1826719327.html?s=p&ad_pvid=2020091608462510707718587869290000424289_12&algo_pvid=10e60b08-7339-453c-b525-7e8affcd5855&algo_expid=10e60b08-7339-453c-b525-7e8affcd5855-59&btsid=0b86d81916002711852967969e545d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"87 536,45 руб.",//ae01.alicdn.com/kf/HTB1_SHKKFXXXXalXpXXq6xXFXXXb/CapsulCN100M-Size-0-Encapsulator-Semi-Automatic-capsule-filler-Capsule-Filling-Machine-Capsule-Capper-Encapsulating-Machines.jpg_220x220xz.jpg,,ad_product
3,4001209676433,single-piece_sale,43,//aliexpress.ru/store/5571123,Jane Eyre Life' Store,5571123,Мини USB посудомоечная машина ленивый портативный кухонный серфинг посудомоечная машина семейные инструменты кухонные чистящие инструмент...,2 продано,piece,,"//aliexpress.ru/item/4001209676433.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-0&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"1 035,80 - 1 672,08 руб.",//ae01.alicdn.com/kf/H2de4f972a26f4bf893fb6dbaabd5f79bI/Mini-USB-Dishwasher-Lazy-Portable-Kitchen-Surf-Dishwasher-Family-Tools-Kitchen-Cleaning-Tool-Accessories.jpg_220x220xz.jpg,,ordinary_product
3,4001211655394,single-piece_sale,,//aliexpress.ru/store/5605086,CooperMachine Store,5605086,Посудомоечная машина домашняя настольная Бесплатная установка мини маленькая дезинфекционная машина для мытья посуды,,piece,,"//aliexpress.ru/item/4001211655394.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-1&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"20 170,77 руб.",//ae01.alicdn.com/kf/H9b0c564004424199bdc82ac3aab97f4c4/Dishwasher-home-desktop-free-installation-mini-small-disinfection-dishwashing-machine.jpg_220x220xz.jpg,,ordinary_product
3,4000613157017,single-piece_sale,,//aliexpress.ru/store/5605086,CooperMachine Store,5605086,"Совершенно новая портативная прилавок для посудомоечной машины, Лидер продаж, акция, Бесплатная доставка со скидкой",,piece,Бесплатная доставка,"//aliexpress.ru/item/4000613157017.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-2&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"31 073,89 руб.",//ae01.alicdn.com/kf/Ha15a670434f741aabb00b2a4a7dce348y/Brand-New-Complete-Portable-Countertop-Dishwasher-Hot-Selling-In-Promotion-Free-Shipping-With-Discount-Price.jpg_220x220xz.jpg,,ordinary_product
3,10000128427225,single-piece_sale,,//aliexpress.ru/store/5465002,TechPort Store,5465002,Встраиваемая посудомоечная машина Bosch Serie 2 SMV25EX01R,,piece,,"//aliexpress.ru/item/10000128427225.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-3&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,39 990 руб.,//ae01.alicdn.com/kf/U3bef6129f609475ba1298be6ce16ce96s/Built-in-dishwasher-Bosch-Serie-2-smv25ex01r.jpg_220x220xz.jpg,,ordinary_product
3,4000093834495,single-piece_sale,37,//aliexpress.ru/store/2204004,ECOMAID VACUUM Store,2204004,"Универсальные столовые приборы, корзина для посудомоечной машины Bosch Siemens BEKO AEG Candy Kenmore",392 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/4000093834495.html?s=p&ad_pvid=202009160846371400545028531110000368853_1&algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-4&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"652,63 руб.",//ae01.alicdn.com/kf/Hb789c1d27b724e70b87f9dc9570ecdc1j/1PC-Universal-Cutlery-Dishwasher-Basket-for-Bosch-Siemens-BEKO-AEG-Candy-Kenmore-Whirlpool-Maytag-Kitchenaid-Parts.jpg_220x220xz.jpg,4.8,ad_product
3,4001252510587,single-piece_sale,2,//aliexpress.ru/store/5882195,OTD Store,5882195,Бытовая Автоматическая Посудомоечная машина настольная 6 кистей костюм чаша машина Двойная сушка маленькая посудомоечная машина,,piece,,"//aliexpress.ru/item/4001252510587.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-5&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"7 631,41 руб.",//ae01.alicdn.com/kf/Hbc7d848cb6e545519bf54475ae54aafdO/Household-Automatic-Dishwasher-Desktop-6-Brush-Suit-Bowl-Machine-Double-Drying-Small-Dishwasher.jpg_220x220xz.jpg,,ordinary_product
3,32972918193,single-piece_sale,20,//aliexpress.ru/store/4637201,Zigmund&Shtain Official Store,4637201,Посудомоечная машина Zigmund & Shtain DW139.6005X,100 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/32972918193.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-6&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,29 990 руб.,//ae01.alicdn.com/kf/U051c04dbbcd34361a8cbd2ecf10280d08/Dish-Washers-Zigmund-Shtain-DW-139-6005-X-Home-Appliances-Major-Appliances-dishwasher-посудомоечная-машина-машины.jpg_220x220xz.jpg,4.9,ordinary_product
3,4001128355433,single-piece_sale,15,//aliexpress.ru/store/3255013,BAI LAO HUI SHOP Store,3255013,"Интеллектуальная Полноавтоматическая посудомоечная машина, домашняя настольная установка, Бесплатная Мини-сушка на воздухе",1 продано,piece,,"//aliexpress.ru/item/4001128355433.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-7&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"9 280,89 руб.",//ae01.alicdn.com/kf/H667f1597b4ba4e73a8afe78a63c55364V/Intelligent-full-automatic-dishwasher-domestic-desk-type-installation-free-mini-air-drying-intelligent-dishwasher.jpg_220x220xz.jpg,,ordinary_product
3,4001090756973,single-piece_sale,27,//aliexpress.ru/store/3213015,Simstyle House Appliances Store,3213015,"Новая электрическая посудомоечная машина, мини-стиральная машина для посуды, кухонная миска, чистящий посудомоечный прибор, сменная щетка",1 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/4001090756973.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-8&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"616,03 - 1 326,29 руб.",//ae01.alicdn.com/kf/HTB1S9QoV7PoK1RjSZKbq6x1IXXan/New-Electric-Dishwasher-Mini-Dishes-Washing-Machine-Kitchen-Bowl-Cleaning-dishwashing-Bath-Cleaner-Replaceable-Brush.jpg_220x220xz.jpg,,ordinary_product
3,4000389697173,single-piece_sale,40,//aliexpress.ru/store/2204004,ECOMAID VACUUM Store,2204004,"Универсальные столовые приборы, сменная корзина для посудомоечной машины для Bosch, Maytag, Kenmore, джакузи, LG, Samsung, Kitchenaid, GE, 1 шт.",183 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/4000389697173.html?s=p&ad_pvid=202009160846371400545028531110000368853_2&algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-9&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"879,26 руб.",//ae01.alicdn.com/kf/H77db0614105144e1880bc887707a44e7d/1PC-Universal-Cutlery-Dishwasher-Replacement-Basket-for-Bosch-Maytag-Kenmore-Whirlpool-LG-Samsung-Kitchenaid-GE.jpg_220x220xz.jpg,4.9,ad_product
3,1005001285206241,single-piece_sale,26,//aliexpress.ru/store/910327098,Shop910327098 Store,910327098,Мини посудомоечная машина портативная посудомоечная машина USB зарядка Кухонная мойка для фруктов и овощей очиститель воды высокого давлен...,2 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001285206241.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-10&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"1 162,74 руб.",//ae01.alicdn.com/kf/Hb1702385c4af49e8aa8728cb88e00754L/Mini-Dishwasher-Portable-Dish-Washer-USB-Charging-Kitchen-Fruit-Vegetable-Washer-High-Pressure-Water-Cleaner.jpg_220x220xz.jpg,,ordinary_product
3,10000010057967,single-piece_sale,,//aliexpress.ru/store/5440242,HOMSAIR HOMSAIR Store,5440242,Посудомоечная машина HOMSair DW47M,1 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/10000010057967.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-11&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,23 990 руб.,//ae01.alicdn.com/kf/U9487eef22cd74f9497561a702e1c0f6b1/Dishwasher-homsair-dw47m.jpg_220x220xz.jpg,,ordinary_product
3,33010893946,single-piece_sale,20,//aliexpress.ru/store/3206145,Handsome Store Store,3206145,"Ручная электрическая посудомоечная машина, мини-посуда, стиральная машина, кухонная чаша, чистящий посудомоечный пылесос, сменная щетка",14 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/33010893946.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-12&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"1 040,47 - 1 482,83 руб.",//ae01.alicdn.com/kf/HTB1WodLUHrpK1RjSZTEq6AWAVXab/Handheld-Electric-Dishwasher-Mini-Dishes-Washing-Machine-Kitchen-Bowl-Cleaning-dishwashing-Bath-Cleaner-Replaceable-Brush.jpg_220x220xz.jpg,4.5,ordinary_product
3,4001038713795,single-piece_sale,16,//aliexpress.ru/store/4632044,Shop4632044 Store,4632044,Мини USB посудомоечная машина ленивый портативный кухонный серфинг посудомоечная машина семья инструменты кухня,3 продано,piece,Бесплатная доставка,"//aliexpress.ru/item/4001038713795.html?algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-13&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"1 426,76 - 1 461,02 руб.",//ae01.alicdn.com/kf/Hf5acbfd47eec426cb5dcd72d5b0024a2N/Mini-USB-Dishwasher-Lazy-Portable-Kitchen-Surf-Dishwasher-Family-Tools-Kitchen.jpg_220x220xz.jpg,4.3,ordinary_product
3,4000110075674,packaging_sale,35,//aliexpress.ru/store/2204004,ECOMAID VACUUM Store,2204004,"8 шт., корзина для посудомоечной машины, колесо для Aeg Favorit Privileg Zanussi, шайба для посуды, запасные части, аксессуары",552 продано,партия,,"//aliexpress.ru/item/4000110075674.html?s=p&ad_pvid=202009160846371400545028531110000368853_3&algo_pvid=678ad4cb-d76d-4aab-bbca-8592cbd7f351&algo_expid=678ad4cb-d76d-4aab-bbca-8592cbd7f351-14&btsid=0b01114516002711967687042eb076&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",,"370,71 руб.",//ae01.alicdn.com/kf/H5f752c47611b46b98f4d65330a4306ffQ/8PCS-Dishwasher-Basket-Wheel-for-Aeg-Favorit-Privileg-Zanussi-Dish-Washer-Spare-Parts-Accessories.jpg_220x220xz.jpg,4.8,ad_product
